WKT,rand_point_id
"POLYGON ((-158555052.865062 166601668.13079,-185988916.10594 169798001.040611,-186599208.158167 170239389.523871,-170576061.73217 210112452.200082,-163824738.293829 210574857.382392,-152721717.758377 188132569.841191,-158555052.865062 166601668.13079))","409"
"POLYGON ((-123538358.01898 151028139.982956,-158386259.723802 166350555.572353,-158555052.865062 166601668.13079,-152721717.758377 188132569.841191,-117574919.660079 196615574.886074,-113918508.703719 193481799.781839,-109925107.054239 176062759.375978,-123538358.01898 151028139.982956))","46"
"POLYGON ((-428420084.814193 164347410.312912,-426901842.772665 196524414.554068,-410904554.632947 216241256.313661,-387625724.543449 197964561.559104,-398671162.327031 166588698.973831,-428420084.814193 164347410.312912))","650"
"POLYGON ((-759680394.503758 172668903.764388,-781110715.562847 172988196.229717,-787227707.515999 194370011.693395,-767552169.851775 203470676.582017,-758655353.239562 177908764.287809,-759680394.503758 172668903.764388))","293"
"POLYGON ((-1003041958.18946 176350801.585782,-1004293985.66061 177033715.502534,-1005822871.96247 185799488.268123,-1005554472.02747 195010253.981244,-986319250.163917 203896179.602912,-973927253.287537 190085161.565426,-1003041958.18946 176350801.585782))","115"
"POLYGON ((-532778605.187855 165606528.691599,-544202096.65769 167973683.429576,-569627380.157214 191092035.006847,-570096997.3989 200942972.881916,-565388925.664714 211636386.061989,-559553762.103464 215257395.638673,-548345394.883317 219624250.009707,-535343068.350985 213558062.924378,-527400408.965569 178915140.193818,-532778605.187855 165606528.691599))","480"
"POLYGON ((-1205599189.91278 161697813.65288,-1205599189.91278 173251932.622386,-1190719465.67299 195074127.201476,-1167121769.16355 195762591.367814,-1162806908.55776 192024964.359956,-1166895911.06032 177175711.845009,-1205599189.91278 161697813.65288))","584"
"POLYGON ((-186599208.158167 170239389.523871,-198694426.694252 175517902.857896,-174449951.444007 210738378.760868,-170576061.73217 210112452.200082,-186599208.158167 170239389.523871))","280"
"POLYGON ((-1154942412.85346 154675835.296377,-1166895911.06032 177175711.845009,-1162806908.55776 192024964.359956,-1150063193.45817 196172747.410859,-1122581674.83881 191384342.130194,-1120263040.04736 189332789.292019,-1116278417.01384 178389890.45068,-1154942412.85346 154675835.296377))","712"
"POLYGON ((-758655353.239562 177908764.287809,-767552169.851775 203470676.582017,-767094156.031812 204988432.12638,-747763257.73204 204114807.216239,-732385214.423759 195142371.355612,-734850327.275582 186164190.29114,-758655353.239562 177908764.287809))","848"
"POLYGON ((-73353507.2269139 169303505.65675,-109925107.054239 176062759.375978,-113918508.703719 193481799.781839,-91234651.1075132 204142032.261228,-82446116.8870928 201566688.452827,-70392159.144923 186698440.401022,-69869308.3491426 181331163.967029,-73353507.2269139 169303505.65675))","898"
"POLYGON ((-453820571.754201 179935592.64156,-459209645.723157 181502165.987894,-452849647.097222 215818666.739435,-437882854.409522 215993544.522627,-453674861.394698 180045848.972818,-453820571.754201 179935592.64156))","688"
"POLYGON ((-872708085.744662 176587485.065891,-893281918.125303 186426367.701498,-893967346.978867 190732073.284057,-891313702.600617 202664783.744557,-879706364.873598 198156508.317143,-870257204.275883 192018192.198764,-872708085.744662 176587485.065891))","537"
"POLYGON ((-1111064128.50654 172669830.017858,-1116278417.01384 178389890.45068,-1120263040.04736 189332789.292019,-1087098072.63804 213954506.282481,-1077412636.17631 201203479.776779,-1100240117.51766 174205560.650845,-1111064128.50654 172669830.017858))","900"
"POLYGON ((-69869308.3491426 181331163.967029,-70392159.144923 186698440.401022,-50878826.3579857 210085935.763953,-33397265.8083606 199989858.543481,-38477482.6151733 186788782.720653,-69869308.3491426 181331163.967029))","2"
"POLYGON ((-623896143.839274 171111125.980265,-644520301.482185 184222252.247404,-646254589.842823 194834704.028392,-640991313.151118 203475680.390721,-607701564.278539 195649924.134624,-606742377.447861 188448446.060721,-623896143.839274 171111125.980265))","225"
"POLYGON ((-588267287.758816 172954122.915562,-606742377.447861 188448446.060721,-607701564.278539 195649924.134624,-602004188.977008 203191720.488182,-570096997.3989 200942972.881916,-569627380.157214 191092035.006847,-588267287.758816 172954122.915562))","282"
"POLYGON ((-966431795.515641 166232542.485111,-972749415.873127 188969536.249131,-946985585.793195 209030819.492587,-940401753.148079 199332355.002261,-934482728.173864 178095957.648363,-934518725.819295 175819649.104051,-966431795.515641 166232542.485111))","247"
"POLYGON ((-932328172.936952 173928885.654641,-934518725.819295 175819649.104051,-934482728.173864 178095957.648363,-906474925.777901 204991966.037049,-892269669.257828 204864367.530577,-891313702.600617 202664783.744557,-893967346.978867 190732073.284057,-932328172.936952 173928885.654641))","542"
"POLYGON ((-1048045122.80791 177263928.247949,-1052334031.86782 187178939.007681,-1045792483.23945 197772236.465437,-1033255317.24717 212032710.012495,-1028603770.57099 212199360.012287,-1005554472.02747 195010253.981244,-1005822871.96247 185799488.268123,-1048045122.80791 177263928.247949))","923"
"POLYGON ((-972749415.873127 188969536.249131,-973927253.287537 190085161.565426,-986319250.163917 203896179.602912,-985230922.530446 207183244.431464,-965158238.613854 220339702.472144,-958912551.759338 222320735.861038,-947590909.741311 211973263.925487,-946985585.793195 209030819.492587,-972749415.873127 188969536.249131))","290"
"POLYGON ((-1205599189.91278 173251932.622386,-1205599189.91278 203930400.081237,-1197674992.48403 204112325.549493,-1190719465.67299 195074127.201476,-1205599189.91278 173251932.622386))","255"
"POLYGON ((-477081210.161737 179356064.0742,-490299382.768145 199429830.209227,-491427746.958521 226633620.5799,-491227437.686661 227027620.499483,-466429501.511887 223249024.714686,-452849647.097222 215818666.739435,-459209645.723157 181502165.987894,-477081210.161737 179356064.0742))","639"
"POLYGON ((-198694426.694252 175517902.857896,-209778525.531555 178540403.196614,-223698887.886591 188630685.660672,-221396205.653714 202505129.738022,-216319238.008101 210024850.745292,-202950492.417545 220513061.54807,-174449951.444007 210738378.760868,-198694426.694252 175517902.857896))","81"
"POLYGON ((-732385214.423759 195142371.355612,-747763257.73204 204114807.216239,-719108137.387839 228718146.707428,-717071870.941355 226669691.232271,-715268710.565052 220314196.483084,-732213515.155043 195283801.788584,-732385214.423759 195142371.355612))","504"
"POLYGON ((-712648654.226283 188092336.908832,-732213515.155043 195283801.788584,-715268710.565052 220314196.483084,-705235962.393428 208312502.545899,-704784720.359058 194992100.338612,-712648654.226283 188092336.908832))","411"
"POLYGON ((-6254512.90218878 188290503.468568,-23093769.3569238 203014069.473421,-13941716.9899719 227193222.414367,5551382.66649771 223784294.961044,4833046.80998564 205778703.625737,-2078889.95079923 189737151.020885,-6254512.90218878 188290503.468568))","820"
"POLYGON ((-687794550.013455 175600871.676794,-704784720.359058 194992100.338612,-705235962.393428 208312502.545899,-695578858.043545 208039543.072327,-672509793.399943 196693658.503282,-687794550.013455 175600871.676794))","392"
"POLYGON ((34646164.1334426 187342482.671773,-2078889.95079923 189737151.020885,4833046.80998564 205778703.625737,34646164.1334426 199434712.163533,34646164.1334426 187342482.671773))","916"
"POLYGON ((-294857276.929828 190675784.92106,-318072728.825318 192741362.070772,-326216195.672898 199929308.064082,-308774183.765953 219565206.72948,-302422741.820805 219111610.782103,-294857276.929828 190675784.92106))","599"
"POLYGON ((-294138888.049377 190141590.129642,-294857276.929828 190675784.92106,-302422741.820805 219111610.782103,-301858026.938468 219670361.91645,-269585669.168937 223542883.210192,-272373955.236675 203639516.417008,-273641474.180986 202307538.020259,-294138888.049377 190141590.129642))","503"
"POLYGON ((-870257204.275883 192018192.198764,-879706364.873598 198156508.317143,-869639771.595831 204320519.689349,-845627923.065397 205481284.463263,-842728206.075794 202086168.496241,-847287726.380219 192043628.198859,-870257204.275883 192018192.198764))","529"
"POLYGON ((-805751239.47404 191416825.240547,-814104394.424963 204640808.622759,-797619493.548335 224798840.545982,-773672639.539093 228869981.759013,-769610226.351447 226447852.829559,-767094156.031812 204988432.12638,-767552169.851775 203470676.582017,-787227707.515999 194370011.693395,-805751239.47404 191416825.240547))","723"
"POLYGON ((-453674861.394698 180045848.972818,-437882854.409522 215993544.522627,-412468640.592332 218936378.813261,-410904554.632947 216241256.313661,-426901842.772665 196524414.554068,-453674861.394698 180045848.972818))","943"
"POLYGON ((-879706364.873598 198156508.317143,-891313702.600617 202664783.744557,-892269669.257828 204864367.530577,-887391398.380692 223252774.243834,-875617799.466188 242850377.245849,-869297619.248201 242891145.029714,-855847304.148161 219029880.406864,-869639771.595831 204320519.689349,-879706364.873598 198156508.317143))","797"
"POLYGON ((-1190719465.67299 195074127.201476,-1197674992.48403 204112325.549493,-1192068428.11237 213702648.005656,-1176054286.01747 212243953.823611,-1173309688.19942 210371146.015535,-1167121769.16355 195762591.367814,-1190719465.67299 195074127.201476))","11"
"POLYGON ((-355635036.891737 184284184.747189,-362266351.13583 187707026.347929,-378520175.177168 198833354.584815,-377939773.659688 199537140.207315,-339013506.439807 221750156.490419,-337585139.485175 221889845.381843,-326987236.980661 200142281.275627,-355635036.891737 184284184.747189))","434"
"POLYGON ((-672509793.399943 196693658.503282,-695578858.043545 208039543.072327,-675187349.474224 223503887.0487,-670390848.596529 197632153.61935,-672509793.399943 196693658.503282))","906"
"POLYGON ((-1052334031.86782 187178939.007681,-1056060799.84126 187546372.319605,-1077412636.17631 201203479.776779,-1087098072.63804 213954506.282481,-1085616425.83584 229373874.916571,-1081327313.65927 232885076.072927,-1045792483.23945 197772236.465437,-1052334031.86782 187178939.007681))","704"
"POLYGON ((-70392159.144923 186698440.401022,-82446116.8870928 201566688.452827,-59526561.3517475 228834202.534717,-50878826.3579857 210085935.763953,-70392159.144923 186698440.401022))","816"
"POLYGON ((-326216195.672898 199929308.064082,-326987236.980661 200142281.275627,-337585139.485175 221889845.381843,-329969427.071729 230344346.638875,-325224459.816643 231404653.711652,-308774183.765953 219565206.72948,-326216195.672898 199929308.064082))","1018"
"POLYGON ((-607701564.278539 195649924.134624,-640991313.151118 203475680.390721,-640864570.88014 204523503.030737,-633985239.052208 211182617.824485,-604612062.515024 215464261.640603,-602004188.977008 203191720.488182,-607701564.278539 195649924.134624))","462"
"POLYGON ((-934482728.173864 178095957.648363,-940401753.148079 199332355.002261,-915470692.852454 209939247.80203,-906474925.777901 204991966.037049,-934482728.173864 178095957.648363))","887"
"POLYGON ((-1162806908.55776 192024964.359956,-1167121769.16355 195762591.367814,-1173309688.19942 210371146.015535,-1154470117.20419 241424417.788622,-1147428957.5736 237941087.356704,-1150063193.45817 196172747.410859,-1162806908.55776 192024964.359956))","722"
"POLYGON ((-113918508.703719 193481799.781839,-117574919.660079 196615574.886074,-126977615.629482 232115471.684783,-99633073.5016954 249670081.153664,-92090902.4324083 242478957.559366,-91234651.1075132 204142032.261228,-113918508.703719 193481799.781839))","728"
"POLYGON ((-82446116.8870928 201566688.452827,-91234651.1075132 204142032.261228,-92090902.4324083 242478957.559366,-59562397.5826099 229222722.28602,-59526561.3517475 228834202.534717,-82446116.8870928 201566688.452827))","822"
"POLYGON ((-1122581674.83881 191384342.130194,-1150063193.45817 196172747.410859,-1147428957.5736 237941087.356704,-1133950642.68814 237985145.442657,-1123108387.71782 229200858.794025,-1122581674.83881 191384342.130194))","463"
"POLYGON ((-1120263040.04736 189332789.292019,-1122581674.83881 191384342.130194,-1123108387.71782 229200858.794025,-1100267583.3871 233147058.151763,-1085616425.83584 229373874.916571,-1087098072.63804 213954506.282481,-1120263040.04736 189332789.292019))","97"
"POLYGON ((-940401753.148079 199332355.002261,-946985585.793195 209030819.492587,-947590909.741311 211973263.925487,-931716568.368058 223404264.391736,-922076141.930441 222446350.655294,-915470692.852454 209939247.80203,-940401753.148079 199332355.002261))","167"
"POLYGON ((-892269669.257828 204864367.530577,-906474925.777901 204991966.037049,-915470692.852454 209939247.80203,-922076141.930441 222446350.655294,-916817804.356912 227495395.850845,-887391398.380692 223252774.243834,-892269669.257828 204864367.530577))","562"
"POLYGON ((-152721717.758377 188132569.841191,-163824738.293829 210574857.382392,-152121717.407948 227389936.850064,-135262987.222803 231669810.635823,-126982455.531407 232116257.870018,-126977615.629482 232115471.684783,-117574919.660079 196615574.886074,-152721717.758377 188132569.841191))","915"
"POLYGON ((-646254589.842823 194834704.028392,-670390848.596529 197632153.61935,-675187349.474224 223503887.0487,-672672229.369901 234073046.941824,-655204748.395256 231253431.465785,-640864570.88014 204523503.030737,-640991313.151118 203475680.390721,-646254589.842823 194834704.028392))","492"
"POLYGON ((-229503435.623633 184983467.737557,-272373955.236675 203639516.417008,-269585669.168937 223542883.210192,-264965686.375566 230874845.969948,-221396205.653714 202505129.738022,-223698887.886591 188630685.660672,-229503435.623633 184983467.737557))","628"
"POLYGON ((-1005554472.02747 195010253.981244,-1028603770.57099 212199360.012287,-1005795388.69383 234829403.606259,-991651619.505195 220077347.768867,-985230922.530446 207183244.431464,-986319250.163917 203896179.602912,-1005554472.02747 195010253.981244))","214"
